queueLength:vector AmusementAlt3.TicketQueue1 (#0 - General-0-20190508-14:28:33-4536),,queueLength:vector AmusementAlt3.SecurityQueue1 (#0 - General-0-20190508-14:28:33-4536),,lifeTime:vector AmusementAlt3.EnterPark (#0 - General-0-20190508-14:28:33-4536),
11076.875101991199,3,,,16205.018192900558,264.922130660209972
11096.769129522459,2,,,16236.920410333402,276.6437874528600095
11099.666286787187,3,,,16255.686821774312,292.6304136544899832
11111.538990790648,2,,,16279.592974604817,273.1630355804500132
11114.156574836729,1,,,16299.282795050839,322.532063192139957
11115.651456329984,2,,,16306.017795007664,333.386159847430007
11124.025620799164,3,,,16339.780895562804,296.330814299059965
11135.08820058615,4,,,16341.672384815948,278.0479374038400227
11158.303068192074,3,,,16369.814441932572,305.888203774340012
11175.890349107618,2,,,16390.069399465728,294.5361372487399182
11190.205498814046,1,,,16405.622414756357,322.3163934765199192
11191.685309932103,0,,,16437.053094076102,275.0861916490899822
11199.8761629775,1,,,16461.988638929222,294.7184240114499962
11201.57819657893,2,,,16472.683014396908,310.5916571749900175
11223.502783024271,3,,,16506.438505652967,338.9817344325399502
11228.790337767695,4,,,16514.457770335807,308.7042813383400232
11240.513432124672,3,,,16545.273414898073,336.8180158883699267
11253.31243305238,2,,,16545.703729146173,292.2830699196399552
11258.027484099748,3,,,16581.647230897011,370.1088437461299905
11260.647813297115,2,,,16585.274444731219,316.201857726349998
11262.399913612107,3,,,16602.356725574606,271.5610305166999285
11275.562651445349,2,,,16617.659287880259,318.2235125645900087
11286.693109090427,3,,,16631.222994447485,293.1514614495299602
11297.463909551574,2,,,16652.590528509964,189.5019859420700065
11307.490012722018,3,,,16657.200813198585,288.8696064141799967
11318.171222974872,4,,,16680.374894012558,295.9054479615099342
11318.18556733278,5,,,16694.940179316803,223.4737491761499647
11323.720323984783,4,,,16723.80950265277,222.364100070999995
11341.377046422897,5,,,16733.854034896882,210.140103597059976
11345.176019471197,4,,,16754.767842585592,209.4577904359499595
11353.873700952566,3,,,16758.796403077611,266.7699159044299212
11360.399976695497,4,,,16788.923657379948,211.5965991629799978
11362.029516822782,5,,,16798.499200547877,249.963257203770012
11363.487786517115,4,,,16801.724556305012,191.0223924175699597
11387.872212378764,5,,,16834.738930285734,260.657909975599977
11397.984195593005,4,,,16868.874575891719,235.983629140709978
11411.211111374038,5,,,16869.171018354388,218.7291269574299682
11413.010188967462,4,,,16899.379835456847,283.709983556359929
11420.683150315059,3,,,16920.557885921417,269.3159949776099887
11450.302661041095,2,,,16951.605621936201,287.0163185620199315
11465.81390495979,1,,,16953.607255952045,254.0880319450599805
11477.981658345119,2,,,16983.058553094056,306.0767630181500167
11485.139573993168,1,,,17018.26430071279,263.7737311181299437
11495.343000111338,2,,,17030.843115550628,270.1133597093099745
11509.857960715197,1,,,17044.081554006287,297.6835989076499782
11527.754573123569,2,,,17070.449758671187,286.556017105919976
11531.285948593787,1,,,17081.72482052903,318.988564355310017
11546.049444926763,0,,,17094.661796396373,310.7361380194899982
11555.989871159831,1,,,17115.828961414923,351.814961615719993
11559.71489619766,2,,,17137.909511420984,333.3473511899999255
11563.901895634621,1,,,17151.550041683304,314.2796874594599775
11583.917429080526,2,,,17173.145381854707,333.8943474087599257
11584.691306261461,1,,,17185.24664086394,268.8666909022999782
11595.203832062298,2,,,17210.383842093917,286.9549051820699775
11610.736493153358,3,,,17226.950885913753,305.258499132669953
11624.280563387679,2,,,17232.764180144407,283.7524873460699827
11634.682649153475,3,,,17248.431699564107,293.5901169329999892
11635.99557034517,2,,,17267.419292326874,249.224196780379997
11636.814485557333,3,,,17278.668152280455,250.4677665854399597
11638.097381407519,4,,,17304.701909073522,255.4605609728199612
11643.069058022346,3,,,17329.537592233683,297.0903507972000157
11643.738291456795,2,,,17348.821203443462,259.6557178460999455
11654.341995702691,3,,,17349.255962054974,270.598347368350004
11674.899501697947,4,,,17357.016815199661,239.1166710942
11678.418305240413,3,,,17363.21573418977,227.2093148183799932
11694.119891296998,4,,,17407.085343261244,271.023687561739961
11697.514275894749,5,,,17419.536206159446,219.2756300359699815
11701.727043712522,4,,,17445.50214865996,238.2417029179799775
11706.714005175278,3,,,17448.313318841978,288.6625061022299392
11726.483625479245,4,,,17484.267083676019,236.8565382300599812
11730.636912724056,3,,,17484.526221295609,130.4701350857100121
11758.110906406257,4,,,17507.718410975232,201.0631708261599891
11760.630096111745,5,,,17539.658518054073,174.898766637049959
11763.743978019973,6,,,17571.730941857679,203.8853383727299608
11764.254237994309,7,,,17577.596492450957,200.9690089724199987
11766.348893240239,6,,,17607.514421572911,222.1306486572299822
11771.436054670506,5,,,17609.736578793018,218.9378895339800116
11774.345625421704,6,,,17632.882668648184,235.629188666689969
11790.511217038987,5,,,17643.177563368579,230.571712167329962
11795.014658316467,6,,,17665.245799225776,249.6738615465899887
11824.503351642716,7,,,17676.707954266765,253.2477702053499785
11825.742518522099,8,,,17694.018177304145,249.7251472025699845
11846.270354976573,7,,,17712.006115102496,248.464866073849975
11856.205466508645,6,,,17737.254765243946,282.985146326599987
11860.380577185904,5,,,17750.513681998891,239.1936426638000047
11867.012398676452,6,,,17780.352112559925,244.1864633093300077
11869.160865197672,7,,,17804.272931092751,217.1079311735899743
11870.080273578872,8,,,17811.215097631856,202.3254447259799908
11872.961691471499,9,,,17843.592962746282,233.7646146419500032
11874.016764998207,8,,,17874.099237474575,250.8110020307599925
11912.335739539478,9,,,17893.495997544106,249.944284059539995
11931.56576604504,8,,,17897.111893558738,215.9169532370199812
11936.531329448724,7,,,17900.490606955757,264.7338786304699162
11937.323588390873,6,,,17933.038402742547,184.3764066291099641
11940.104604959117,7,,,17956.385018950561,197.3517429405599718
11959.846438596708,8,,,17958.550217525777,203.3754091740399863
11960.72997662476,7,,,17974.108784120634,207.4091758913600066
11966.869607168586,8,,,17988.077398659421,186.2974535576299781
11981.238430067879,9,,,18018.229451201938,153.8003538810700087
11993.601087518903,10,,,18036.198177179651,265.5395847900199432
11999.586008324506,9,,,18070.488073448418,187.1146520534599626
12019.058615866916,8,,,18098.551717830036,203.0242336750699785
12021.835493031386,7,,,18120.957667762143,186.1740134374400093
12033.747378913374,6,,,18129.121904979341,191.8563126321399745
12041.437790062122,7,,,18143.917534370965,191.1701323893900047
12043.633821194251,8,,,18167.904825175049,183.9883909353999902
12057.777352732528,9,,,,
12075.379087822537,8,,,,
12097.915607728034,7,,,,
12105.474625597467,8,,,,
12113.405882751868,7,,,,
12115.184352902411,6,,,,
12122.666063694066,7,,,,
12129.002819694807,8,,,,
12130.321884519508,9,,,,
12147.676079385488,8,,,,
12149.028570825415,9,,,,
12151.166338763158,10,,,,
12156.864624372615,9,,,,
12158.448638474395,10,,,,
12162.82784184224,11,,,,
12174.477653985463,10,,,,
12181.491803229117,9,,,,
12187.073147131839,8,,,,
12209.310395546737,9,,,,
12240.104438409241,10,,,,
12244.12875265095,9,,,,
12252.904022713507,8,,,,
12259.650995696607,7,,,,
12262.473500987292,6,,,,
12277.131226722217,7,,,,
12280.446235437436,8,,,,
12283.472917189009,9,,,,
12296.544916344872,10,,,,
12309.28721540472,9,,,,
12322.687883399607,8,,,,
12332.040173095048,9,,,,
12332.844085198742,8,,,,
12339.539919945752,7,,,,
12344.47718089489,8,,,,
12376.873868375285,9,,,,
12382.568060541218,10,,,,
12391.301574032277,11,,,,
12393.648715821284,10,,,,
12396.178434207727,9,,,,
12400.004640087623,8,,,,
12413.783737505203,9,,,,
12413.794864298725,8,,,,
12414.401717679662,9,,,,
12417.088518834493,10,,,,
12419.469820663073,11,,,,
12442.548007024761,10,,,,
12470.950088529742,9,,,,
12483.226670850863,8,,,,
12491.779280522513,9,,,,
12497.578450144837,8,,,,
12508.330064480668,7,,,,
12523.776857204495,8,,,,
12537.728219804958,7,,,,
12547.189244864779,6,,,,
12584.18203284985,5,,,,
12588.625908733327,6,,,,
12604.348971185456,5,,,,
12610.899670704782,4,,,,
12619.826439793798,5,,,,
12621.737293416804,6,,,,
12637.973101259661,7,,,,
12642.530080640119,6,,,,
12651.894619743678,7,,,,
12655.60097952689,6,,,,
12671.87612585786,5,,,,
12676.186092963375,4,,,,
12681.335505325091,5,,,,
12683.154915082495,6,,,,
12723.648964569046,5,,,,
12735.548131532586,4,,,,
12750.383942569028,3,,,,
12763.251222506387,2,,,,
12764.150621805406,3,,,,
12769.016515434602,4,,,,
12793.215378285887,5,,,,
12805.170563594289,4,,,,
12813.871697613486,5,,,,
12819.305017412277,4,,,,
12826.990361383379,5,,,,
12831.941090438943,4,,,,
12837.639679645073,3,,,,
12856.506492902075,4,,,,
12876.711068428535,3,,,,
12889.189144026314,4,,,,
12889.357582734174,3,,,,
12901.378918460161,4,,,,
12902.611276474763,5,,,,
12905.981090068321,4,,,,
12924.841829417817,3,,,,
12959.588616077968,2,,,,
12965.15812152716,1,,,,
12971.680391390102,0,,,,
12979.549551036184,1,,,,
12980.9708120331,2,,,,
12988.353218997351,3,,,,
12997.216058134147,4,,,,
13010.635999294902,3,,,,
13011.679409120914,2,,,,
13019.148657520916,3,,,,
13022.245467852934,2,,,,
13026.792377481539,3,,,,
13034.098643957106,2,,,,
13042.628018379698,3,,,,
13069.588345893375,4,,,,
13070.668972663853,3,,,,
13089.391217216069,2,,,,
13100.216033085874,3,,,,
13109.141752660917,2,,,,
13120.332403788862,1,,,,
13125.382403265212,0,,,,
13207.611139350601,1,,,,
13213.085371335716,0,,,,
13232.626681728551,1,,,,
13233.193566303837,2,,,,
13269.811464673259,1,,,,
13274.064790008532,0,,,,
13315.821579494922,1,,,,
13332.755783742244,0,,,,
13341.362320598077,1,,,,
13349.92363339174,0,,,,
13351.022196843134,1,,,,
13361.144254472424,2,,,,
13365.649967348552,1,,,,
13385.166807938011,0,,,,
13403.81245804902,1,,,,
13405.435327064214,0,,,,
13624.269594862327,1,,,,
13631.270296196737,0,,,,
13638.94835283616,1,,,,
13641.284593166702,2,,,,
13662.407928067331,1,,,,
13671.717468579848,0,,,,
13968.582315269236,1,,,,
13980.098088781487,0,,,,
13987.832836548087,1,,,,
13989.980551712995,0,,,,
13994.443340022047,1,,,,
14002.24489616263,0,,,,
14025.415051317867,1,,,,
14030.422524665082,2,,,,
14045.232890873011,1,,,,
14047.453510852887,2,,,,
14049.592942987315,1,,,,
14056.526600054494,0,,,,
14069.786621259803,1,,,,
14078.612770583088,2,,,,
14082.982236344222,1,,,,
14086.895661616748,2,,,,
14124.529773218941,1,,,,
14132.030909037237,0,,,,
14200.993824763569,1,,,,
14217.507534734136,2,,,,
14224.383301229319,1,,,,
14228.774936564573,0,,,,
14314.255658421818,1,,,,
14314.329991848647,2,,,,
14324.684363394389,3,,,,
14327.12754952966,2,,,,
14347.331520561308,1,,,,
14361.980986176631,2,,,,
14370.18414552172,1,,,,
14380.731357092583,2,,,,
14406.337198698326,1,,,,
14407.597848215651,0,,,,
14413.74169557607,1,,,,
14421.375822993927,0,,,,
14463.219402477813,1,,,,
14466.921335891658,2,,,,
14469.244891234175,3,,,,
14479.357811754807,4,,,,
14487.121053868051,5,,,,
14490.255217410915,4,,,,
14498.81309488656,3,,,,
14499.194432623652,4,,,,
14505.227828484507,3,,,,
14505.463527056271,2,,,,
14512.802153084971,3,,,,
14516.120576983637,4,,,,
14517.797961830871,5,,,,
14558.073180741309,4,,,,
14568.22982539046,3,,,,
14582.191756357689,2,,,,
14588.823056282873,1,,,,
14592.730338510523,2,,,,
14599.037635629668,3,,,,
14602.941812089221,4,,,,
14622.093600013365,5,,,,
14636.457560310613,6,,,,
14643.800477809146,5,,,,
14645.990366842177,4,,,,
14653.440982581991,3,,,,
14654.80408088264,2,,,,
14660.765451346771,3,,,,
14684.684908975711,4,,,,
14707.919879350089,3,,,,
14712.73252458681,2,,,,
14728.315554043127,3,,,,
14734.190738941105,2,,,,
14734.2874675953,3,,,,
14745.048088362615,2,,,,
14771.167361477742,3,,,,
14787.94133908931,2,,,,
14792.51884732404,3,,,,
14797.00548978758,2,,,,
14799.098908618246,1,,,,
14808.620043514438,0,,,,
14821.015414855175,1,,,,
14830.685506880069,2,,,,
14848.083723541619,1,,,,
14860.295471785389,0,,,,
14867.90390268942,1,,,,
14876.84786665085,0,,,,
14901.948181398877,1,,,,
14902.650469306914,0,,,,
14904.009270628063,1,,,,
14940.662987087197,2,,,,
14948.157551037466,1,,,,
14953.198207017333,0,,,,
15012.237147461254,1,,,,
15031.161403410056,2,,,,
15039.047599795813,3,,,,
15040.930650205031,2,,,,
15055.086695035717,3,,,,
15059.186083718626,2,,,,
15061.50644989678,1,,,,
15071.472167071495,2,,,,
15076.828811754138,3,,,,
15096.522488813224,2,,,,
15099.44766725373,1,,,,
15105.830923770061,0,,,,
15148.342620980233,1,,,,
15186.63599630896,2,,,,
15190.127240420805,1,,,,
15202.387772490395,0,,,,
15434.756550182634,1,,,,
15439.41593082201,0,,,,
15525.843442880727,1,,,,
15538.950508105978,2,,,,
15540.670302816348,3,,,,
15550.629213206475,2,,,,
15552.794647463161,3,,,,
15557.922013625103,4,,,,
15570.030794421453,5,,,,
15573.561681708227,4,,,,
15582.142031895593,5,,,,
15594.533213656331,4,,,,
15596.776702057448,5,,,,
15609.237735426389,6,,,,
15617.383938102325,5,,,,
15617.825331557283,6,,,,
15627.788246483341,5,,,,
15628.944623114779,6,,,,
15632.097385260349,7,,,,
15656.28931118489,6,,,,
15683.20802052216,5,,,,
15685.879028146863,6,,,,
15688.093954886881,7,,,,
15688.212630368427,6,,,,
15690.519517990013,7,,,,
15693.031243085027,8,,,,
15693.696958404162,9,,,,
15696.7345846995,10,,,,
15703.828447884306,9,,,,
15706.91271803406,10,,,,
15712.781037809671,11,,,,
15720.198036754166,12,,,,
15733.553337927187,11,,,,
15754.133462098355,12,,,,
15765.679030870901,11,,,,
15765.682896210755,10,,,,
15766.365877757557,9,,,,
15797.847223764106,10,,,,
15802.827763077512,9,,,,
15823.226619469934,10,,,,
15830.283838592035,11,,,,
15842.395773915914,10,,,,
15844.646950627265,11,,,,
15853.697995049009,10,,,,
15858.710956078192,9,,,,
15888.705730821193,8,,,,
15905.84109665505,7,,,,
15915.789967200578,8,,,,
15920.621015780841,7,,,,
15922.504315502562,8,,,,
15940.096062240351,9,,,,
15952.611577474017,8,,,,
15957.379991366384,9,,,,
15960.276622880544,10,,,,
15963.056408119821,11,,,,
15972.099326393047,10,,,,
15972.631635160233,11,,,,
15973.870898390525,10,,,,
15976.750731858701,11,,,,
15984.194791435656,10,,,,
16006.42993902437,11,,,,
16013.615582638406,10,,,,
16043.450081263742,11,,,,
16049.850474375284,10,,,,
16051.515974346811,9,,,,
16053.009876194848,8,,,,
16063.624447412106,9,,,,
16063.926238158236,10,,,,
16083.306021279836,11,,,,
16095.533262216992,12,,,,
16107.544446107161,11,,,,
16123.002063932729,10,,,,
16127.203038804314,9,,,,
16131.19593603469,8,,,,
16161.966902427016,9,,,,
16162.091357221915,10,,,,
16167.270214917776,11,,,,
16167.456771220424,12,,,,
16185.487004363588,11,,,,
16190.726197296878,10,,,,
16196.126216766757,9,,,,
16205.753488997462,10,,,,
16208.455399009698,11,,,,
16211.538387150885,12,,,,
16221.125655037148,11,,,,
16253.420659226531,12,,,,
16256.470502395365,11,,,,
16261.054221510596,10,,,,
16269.072587004868,11,,,,
16285.352085284162,10,,,,
16297.381210667212,9,,,,
16299.435775315673,10,,,,
16321.012432554543,9,,,,
16330.795695057907,10,,,,
16330.950581005819,9,,,,
16338.071532997954,10,,,,
16358.360763681075,9,,,,
16366.832495380558,8,,,,
16368.331206784406,9,,,,
16384.46944605105,10,,,,
16399.856072045513,9,,,,
16420.377034391513,8,,,,
16429.52594670283,7,,,,
16443.276213853435,6,,,,
16463.088542567891,7,,,,
16471.466430140651,8,,,,
16492.026487173178,9,,,,
16494.078728108269,8,,,,
16497.614170634917,7,,,,
16497.733766902244,6,,,,
16501.445402581768,7,,,,
16523.713931299827,8,,,,
16526.265765430076,7,,,,
16545.310052149642,8,,,,
16548.535943344111,9,,,,
16557.63243804716,8,,,,
16574.081020310134,9,,,,
16576.509170099392,8,,,,
16577.327058216967,9,,,,
16587.690532325055,8,,,,
16596.621301734871,7,,,,
16610.702163887446,8,,,,
16615.669851900482,9,,,,
16623.980341430207,8,,,,
16628.101968668604,7,,,,
16632.890946751009,8,,,,
16635.68218547415,7,,,,
16644.570411546651,6,,,,
16650.441891396962,7,,,,
16651.241890943807,8,,,,
16664.589303374177,9,,,,
16676.981790075902,10,,,,
16693.002176036942,9,,,,
16699.519224006981,10,,,,
16701.441788859388,9,,,,
16712.929490126772,8,,,,
16718.662521216012,7,,,,
16746.397955098633,8,,,,
16754.490569594657,9,,,,
16760.729755841322,10,,,,
16762.736256173721,11,,,,
16764.013999799201,12,,,,
16776.583185518666,11,,,,
16783.217443075704,10,,,,
16783.893741565265,11,,,,
16783.92565837688,12,,,,
16787.119393320169,11,,,,
16804.562160230981,12,,,,
16817.682282251434,11,,,,
16837.270354223845,12,,,,
16839.251034445951,13,,,,
16848.468534258666,12,,,,
16854.702095708372,11,,,,
16855.961815010287,10,,,,
16896.006325115907,9,,,,
16916.379949961635,10,,,,
16920.533669127639,9,,,,
16921.692386781079,10,,,,
16923.428936911848,11,,,,
16926.785937264416,10,,,,
16947.045696136686,9,,,,
16949.011692798333,10,,,,
16954.841582631106,11,,,,
16983.242462983938,10,,,,
16988.758211088108,9,,,,
16996.010866002502,8,,,,
17018.19509554649,9,,,,
17028.200385695018,10,,,,
17032.447241436481,11,,,,
17039.318102130891,10,,,,
17049.241348100698,11,,,,
17050.062651170966,10,,,,
17058.265817056647,9,,,,
17066.541052416607,8,,,,
17078.657614686623,9,,,,
17089.165485597367,10,,,,
17104.984075589795,9,,,,
17111.32959548858,8,,,,
17117.900144105464,9,,,,
17131.104617201753,8,,,,
17136.006419371386,9,,,,
17136.061655699505,10,,,,
17150.427866707546,9,,,,
17159.65081273975,10,,,,
17187.986861385322,9,,,,
17197.086707880813,8,,,,
17199.324511236088,7,,,,
17200.26057612348,8,,,,
17207.260445741977,9,,,,
17211.071879461741,8,,,,
17233.758561759416,7,,,,
17247.410545445962,8,,,,
17247.986565598833,7,,,,
17275.367854794039,6,,,,
17293.099683179184,5,,,,
17306.655240149073,6,,,,
17310.705220871479,5,,,,
17318.470307803176,4,,,,
17338.971080964249,3,,,,
17340.717686122157,2,,,,
17354.056086209897,3,,,,
17364.759751417026,4,,,,
17367.845603484947,5,,,,
17376.62748347854,6,,,,
17383.456738918181,5,,,,
17385.383772915683,6,,,,
17389.101810800797,5,,,,
17390.798689259037,6,,,,
17397.253479981495,7,,,,
17399.624593153771,6,,,,
17412.605851201245,7,,,,
17414.821853704432,6,,,,
17415.57193767919,7,,,,
17423.460184061419,8,,,,
17444.293030101576,9,,,,
17454.269618917344,10,,,,
17456.238252479399,9,,,,
17463.541249028642,10,,,,
17469.383313311323,9,,,,
17471.46681287051,8,,,,
17499.310652063752,7,,,,
17511.320039335096,8,,,,
17534.477207313155,7,,,,
17536.165649250593,8,,,,
17539.861316049288,7,,,,
17551.872574396269,6,,,,
17569.545744009311,5,,,,
17583.086962701933,4,,,,
17587.164999919159,5,,,,
17608.889652905878,6,,,,
17609.828348104336,7,,,,
17623.288235443818,8,,,,
17623.569309407403,7,,,,
17625.499190249341,6,,,,
17635.756728325282,7,,,,
17643.551713484562,8,,,,
17648.93537249136,7,,,,
17673.293078162286,6,,,,
17681.194940321722,7,,,,
17681.287640710031,6,,,,
17693.835182343532,5,,,,
17720.9395444178,4,,,,
17748.661996113439,5,,,,
17755.174808351734,6,,,,
17759.033276009997,7,,,,
17762.751153012306,6,,,,
17766.699608229277,7,,,,
17770.658592389632,8,,,,
17772.181141255384,7,,,,
17786.696668975803,6,,,,
17795.398453597999,5,,,,
17801.779945101793,6,,,,
17835.515363240763,5,,,,
17842.56419306091,4,,,,
17856.297934639994,3,,,,
17864.429097320871,4,,,,
17877.196513826444,3,,,,
17883.373421394958,4,,,,
17895.527484154963,5,,,,
17903.927469837736,4,,,,
17905.836770241574,3,,,,
17929.598430927218,2,,,,
17934.783654324701,3,,,,
17937.2655923472,4,,,,
17946.874354725468,3,,,,
17952.74740198158,4,,,,
17969.119012558599,3,,,,
17983.91643423965,4,,,,
17987.852944390609,3,,,,
18006.748538960576,2,,,,
18029.225950174992,1,,,,
18055.226770799124,0,,,,
