queueLength:vector AmusementAlt2.TicketQueue1 (#0 - General-0-20190508-14:44:08-6836),,queueLength:vector AmusementAlt2.SecurityQueue1 (#0 - General-0-20190508-14:44:08-6836),,queueLength:vector AmusementAlt2.TicketQueue2 (#0 - General-0-20190508-14:44:08-6836),,queueLength:vector AmusementAlt2.SecurityQueue2 (#0 - General-0-20190508-14:44:08-6836),,lifeTime:vector AmusementAlt2.EnterPark (#0 - General-0-20190508-14:44:08-6836),
,,,,17974.187929034752,10,,,16573.071859006267,465.666220412760024
,,,,17979.808420269971,11,,,16585.844575726274,573.397693478890003
,,,,18000.323149319065,10,,,16612.083264024858,430.8427642901299337
,,,,18035.561045705122,9,,,16629.612934012807,643.999525985100033
,,,,18063.860031832525,8,,,16642.798770046526,428.2025021948999192
,,,,18126.777345227466,7,,,16652.746737789034,550.1871826698200025
,,,,18146.056559799142,6,,,16665.016560890426,402.5094905266299732
,,,,18206.694768177648,5,,,16679.270644820373,583.317789982249903
,,,,18230.556311568819,4,,,16711.288123052922,315.8859354122699857
,,,,18267.376140869891,3,,,16719.371228682565,603.681978016639958
,,,,18311.628058275838,2,,,16727.070750654956,397.0015911650799565
,,,,18314.286690392002,1,,,16760.750833803899,579.3998204742099435
,,,,18388.036347290808,0,,,16782.231730183434,506.4565704905299965
,,,,,,,,16790.844028910348,492.079691741819941
,,,,,,,,16806.178477728222,349.999404770019963
,,,,,,,,16821.792658336847,519.779321542349861
,,,,,,,,16829.762270542501,344.45708938365999
,,,,,,,,16874.231762557032,525.8132223764698655
,,,,,,,,16874.556329197859,372.8985562690500032
,,,,,,,,16889.451550471003,371.4174464233999502
,,,,,,,,16907.853192273908,542.246126064699863
,,,,,,,,16937.206049501928,387.5832560146200177
,,,,,,,,16956.350120785209,388.3196709454099377
,,,,,,,,16980.942311635863,613.69363208486993
,,,,,,,,16989.876761614427,388.6966625505999655
,,,,,,,,17019.111925961257,624.2446139373498655
,,,,,,,,17043.190160763271,385.1292829154699565
,,,,,,,,17070.012029079906,610.322354098929961
,,,,,,,,17072.139714446194,410.7275503483899675
,,,,,,,,17097.138190952744,622.146706175130018
,,,,,,,,17103.470108360105,436.0909345903099827
,,,,,,,,17137.548426555809,441.8891356938900107
,,,,,,,,17142.096464254718,573.181319158479936
,,,,,,,,17158.61213180394,393.4784473183799482
,,,,,,,,17175.433707888444,550.0175985173898405
,,,,,,,,17184.490237127658,415.1211333154799365
,,,,,,,,17209.803709455794,451.4116063745599362
,,,,,,,,17224.876720631285,397.8847165819499865
,,,,,,,,17242.378116836652,612.7087587211499315
,,,,,,,,17255.698514764326,281.5072305201899767
,,,,,,,,17276.943243976002,468.479421519579999
,,,,,,,,17287.660709382504,221.0112698408800032
,,,,,,,,17303.058552078132,454.3614904822899217
,,,,,,,,17325.350834083577,459.2562850283999267
,,,,,,,,17329.743662661779,129.195042818859974
,,,,,,,,17351.687345806331,449.6853168573099977
,,,,,,,,17373.152806223915,57.3016391104779925
,,,,,,,,17389.255546270546,376.6565810081899582
,,,,,,,,17457.513494161089,389.3678562248700232
,,,,,,,,17461.003281666015,97.7594960271999863
,,,,,,,,17476.037107986699,448.493608941759929
,,,,,,,,17493.663339928563,118.2641437864199923
,,,,,,,,17516.888533646501,446.8645382211699352
,,,,,,,,17554.43366949312,466.237719329750006
,,,,,,,,17574.621790790189,136.7879644710799876
,,,,,,,,17592.586766851722,516.50769772026001
,,,,,,,,17612.29738100198,212.5788759807999775
,,,,,,,,17618.976068665897,473.0390373501700175
,,,,,,,,17654.107539199089,464.223742068159934
,,,,,,,,17672.37783878495,515.3902960377299665
,,,,,,,,17675.827508939513,204.3984410097600053
,,,,,,,,17704.099661811343,201.6561779234199882
,,,,,,,,17725.586640562489,527.217655759459829
,,,,,,,,17750.973134950698,233.0207191033599647
,,,,,,,,17753.04622916913,537.8557347157200165
,,,,,,,,17771.143018705138,511.8502265494699925
,,,,,,,,17790.073511459298,247.1427331229299955
,,,,,,,,17794.465925705782,510.0725549032099455
,,,,,,,,17824.517326485456,231.9435582016799902
,,,,,,,,17855.850518489543,241.5855962123100077
,,,,,,,,17868.722181767912,513.5063760310999875
,,,,,,,,17886.926894630418,231.4215045188299757
,,,,,,,,17908.618745368381,567.590273115589978
,,,,,,,,17914.985058874274,295.737941759639965
,,,,,,,,17919.136120268367,252.749962516589959
,,,,,,,,17944.110735822149,251.9035106907099922
,,,,,,,,17954.899070196734,555.4696270534100205
,,,,,,,,17996.591967782971,224.7466151530699668
,,,,,,,,17997.351895029372,609.8168219238100375
,,,,,,,,18012.82706841785,308.7401150736300212
,,,,,,,,18020.137425095882,601.5104337285499685
,,,,,,,,18051.345553114966,229.4784046398800108
,,,,,,,,18056.659048132073,584.031234552429848
,,,,,,,,18078.154150548229,228.8971764622399962
,,,,,,,,18078.420417105305,558.868232291699994
,,,,,,,,18103.952738070589,553.768079956910013
,,,,,,,,18121.618962425834,206.2355907796799663
,,,,,,,,18142.611520727919,576.8507740227698805
,,,,,,,,18152.044627298798,199.6340476670499688
,,,,,,,,18185.039075499393,558.2962640693999655
,,,,,,,,18185.765692515905,187.9810682870999578
,,,,,,,,18236.701652907447,588.8470466972198655
,,,,,,,,18273.289908824616,602.460167079349956
,,,,,,,,18312.990263908696,435.7625183216499617
,,,,,,,,18344.668131229776,459.203234299479957
,,,,,,,,18382.893334905677,453.6685485235499282
,,,,,,,,18391.569851594426,420.7294110498700077
,,,,,,,,18418.566908705023,444.3789796702699265
,,,,,,,,18494.136463588657,514.328043318689877
